source,time_since_cmd,x,y,z
odom,12.616663591,10.488948129366674,-1.0896192401160272,-0.3726319776235194
odom,12.666830699,10.554231973841633,-1.0632603137928807,-0.37380309438162024
cmd_pose,12.707869484,20.0,0.0,0.0
odom,12.717071648,10.618985291601888,-1.0366343711842079,-0.3760892077273633
odom,12.765999138,10.68313321707107,-1.0098352399114403,-0.37956967504051
cmd_pose,12.807707447,20.0,0.0,0.0
odom,12.81606069,10.746610014165451,-0.9828456048674139,-0.3842340913447839
odom,12.866067585,10.80869790286929,-0.9560599126593341,-0.3900073236868219
cmd_pose,12.907359684,20.0,0.0,0.0
odom,12.916124293,10.869282899867095,-0.9295619933387579,-0.39682284264237755
odom,12.966319369,10.928070103725908,-0.9047464581033722,-0.4042282464231891
cmd_pose,13.008687096,20.0,0.0,0.0
odom,13.016347794,10.985255194502429,-0.8820493121218133,-0.41204351723451904
odom,13.067393242,11.040629680582962,-0.8614041895059695,-0.42021307370272165
cmd_pose,13.107279613,20.0,0.0,0.0
odom,13.118476931,11.094406468382763,-0.8426217862436626,-0.4287761728956162
odom,13.166876149,11.146470755979484,-0.8256564758337068,-0.437611930649819
cmd_pose,13.207225735,20.0,0.0,0.0
odom,13.217329313,11.197057020313713,-0.8103638455873845,-0.44676524248440186
odom,13.267083967,11.246123859456445,-0.7966806120500314,-0.4561238166011039
cmd_pose,13.307811258,20.0,0.0,0.0
odom,13.319903103,11.29389939904322,-0.7844832755597542,-0.4657575664069796
odom,13.36803399,11.340385553219688,-0.7737080206481999,-0.4755626392676226
cmd_pose,13.407464031,20.0,0.0,0.0
odom,13.418387214,11.38578521343918,-0.7642491691760841,-0.4856238704214126
odom,13.470129579,11.430122703514176,-0.7560338744252596,-0.49585581441902543
cmd_pose,13.507708899,20.0,0.0,0.0
odom,13.518897981,11.473563382918185,-0.7489576326526343,-0.506355220643884
odom,13.569380985,11.516146216282047,-0.7429546757065993,-0.5170532062122097
cmd_pose,13.607335279,20.0,0.0,0.0
odom,13.618954076,11.55800234776343,-0.7379351656829286,-0.5280461876200452
odom,13.669344112,11.59918030571286,-0.7338466946864535,-0.5392807962462768
cmd_pose,13.707327958,20.0,0.0,0.0
odom,13.718921396,11.639780439844031,-0.7306157555465392,-0.550846474978912
odom,13.769662143,11.679856607202197,-0.7282038108434619,-0.5627048818297966
cmd_pose,13.807354369,20.0,0.0,0.0
odom,13.819741368,11.719481970701349,-0.7265522909166314,-0.5749346834161616
odom,13.870324473,11.758711939559648,-0.7256346882803245,-0.5875119260581666
cmd_pose,13.908028277,20.0,0.0,0.0
odom,13.920285704,11.797595839316697,-0.7254050540015295,-0.600502478039909
odom,13.972152148,11.836130085601946,-0.7257941068529917,-0.6138794362187857
cmd_pose,14.007489882,20.0,0.0,0.0
odom,14.02057606,11.874327118131156,-0.726745195036298,-0.6276938872228249
odom,14.071227678,11.912238924781441,-0.7282611117097537,-0.6419391448288947
cmd_pose,14.107629202,20.0,0.0,0.0
odom,14.120992675,11.949892180573288,-0.7303287148797284,-0.6566590606320638
odom,14.17295884,11.987329456886684,-0.7329594004155106,-0.6718496656661682
cmd_pose,14.208199253,20.0,0.0,0.0
odom,14.221727765,12.024551504441993,-0.7361301035387846,-0.6875442125714022
odom,14.272218938,12.061593979109924,-0.7398575893508595,-0.7037391362032385
cmd_pose,14.307596302,20.0,0.0,0.0
odom,14.322276623,12.09845103759057,-0.7441259639432367,-0.7204621237923396
odom,14.372720525,12.135149171669124,-0.7489532309232684,-0.7377060612168489
cmd_pose,14.40745398,20.0,0.0,0.0
odom,14.422421387,12.17173292673252,-0.7543145346869026,-0.7553784520237808
odom,14.475280184,12.208786189777934,-0.7602335715182733,-0.772475781718715
cmd_pose,14.507222549,20.0,0.0,0.0
odom,14.522996463,12.246372351147993,-0.766723248477876,-0.7888624595771275
odom,14.57351309,12.284426083502026,-0.7738478506091728,-0.8047212811262318
cmd_pose,14.607859534,20.0,0.0,0.0
odom,14.623616979,12.32286433659346,-0.7816037947079356,-0.8200926138670233
odom,14.673576745,12.36167262026346,-0.7900124220678014,-0.8349829196762655
cmd_pose,14.707235501,20.0,0.0,0.0
odom,14.724252971,12.400780326963591,-0.7990715247726647,-0.8493857910844292
odom,14.774512903,12.440197414776485,-0.8088143143217761,-0.8633330666797918
cmd_pose,14.807938099,20.0,0.0,0.0
odom,14.824570011,12.479857432129206,-0.819244373744545,-0.876811548186079
odom,14.874758769,12.51976481787659,-0.830387590091808,-0.8898496213912264
cmd_pose,14.907517299,20.0,0.0,0.0
odom,14.926585331,12.55985786681754,-0.8422505749804952,-0.9024255699489129
odom,14.976906624,12.6001438408337,-0.8548560123437586,-0.9145667012593413
cmd_pose,15.007294562,20.0,0.0,0.0
odom,15.025984226,12.64054774968698,-0.8682087053467359,-0.9262458843406864
odom,15.077101714,12.680930296051896,-0.8822521384487426,-0.9374823433785423
cmd_pose,15.107272715,20.0,0.0,0.0
odom,15.131753183,12.721200818482629,-0.8969617411340933,-0.948230036430259
odom,15.182429059,12.761227391898812,-0.9122597588742496,-0.9584957510672868
cmd_pose,15.20776062,20.0,0.0,0.0
odom,15.231853559,12.801031646324404,-0.9277423534490725,-0.9683213289931849
odom,15.282071369,12.84086649943875,-0.9413228149068897,-0.9780215954540992
cmd_pose,15.307404657,20.0,0.0,0.0
odom,15.332465086,12.880740856322392,-0.9530249622618222,-0.9875752147936788
odom,15.382447675,12.920561272666482,-0.9629660748805543,-0.9968902556394403
cmd_pose,15.407856287,20.0,0.0,0.0
odom,15.433527813,12.960387386578814,-0.9713083498684176,-1.005902022525104
odom,15.483085955,13.00018725313567,-0.9779596275476795,-1.0145482642697754
cmd_pose,15.50767275,20.0,0.0,0.0
odom,15.536449622,13.040067619584288,-0.9830390989799862,-1.022786651143596
odom,15.585241636,13.080081571961312,-0.986490420576608,-1.0305605891946577
cmd_pose,15.607403927,20.0,0.0,0.0
odom,15.637145285,13.12034412966372,-0.9884469583760072,-1.0378306444099534
odom,15.68593638,13.16093338205379,-0.9889265012731154,-1.0445336286571891
cmd_pose,15.708236818,20.0,0.0,0.0
odom,15.735762161,13.201938919970942,-0.988100048446969,-1.0506268898712832
odom,15.786784375,13.24342649711986,-0.9860020083286141,-1.056052896922086
cmd_pose,15.807366148,20.0,0.0,0.0
odom,15.835974531,13.285463584271648,-0.982821950118061,-1.0607765795011783
odom,15.886328154,13.328116480246022,-0.9785934324904041,-1.064764443457226
cmd_pose,15.907485414,20.0,0.0,0.0
odom,15.937066655,13.371414265330287,-0.9735112571498638,-1.0680053762893613
odom,15.986623,13.41539751238649,-0.9676065007167951,-1.0704826935632923
cmd_pose,16.007736287,20.0,0.0,0.0
odom,16.036753996,13.46006425810051,-0.9610733510166127,-1.072203244694303
odom,16.088266345,13.505424214852448,-0.9539363249004873,-1.0731551980913872
cmd_pose,16.10744471,20.0,0.0,0.0
odom,16.137532404,13.551461011721974,-0.9463840570886257,-1.073349946074358
odom,16.187359295,13.598176155970819,-0.9384389023377687,-1.0727754886522856
cmd_pose,16.207332131,20.0,0.0,0.0
odom,16.237329019,13.645543374928849,-0.9302806210961017,-1.0714478230659161
odom,16.288817904,13.693558802370887,-0.9219297765787604,-1.069355244915391
cmd_pose,16.308044347,20.0,0.0,0.0
odom,16.33862823,13.742188373496791,-0.9135552622326364,-1.0665192987108978
odom,16.388455302,13.791423096147387,-0.9051773536261687,-1.062929499215859
cmd_pose,16.407429955,20.0,0.0,0.0
odom,16.438317883,13.841223259479518,-0.8969530927364596,-1.0586134520685497
odom,16.488422365,13.891575197772765,-0.8889035583568503,-1.0535627855403462
cmd_pose,16.5074267,20.0,0.0,0.0
odom,16.538625174,13.942430429767072,-0.8811699059827182,-1.0478107886816106
odom,16.588979343,13.993748063051681,-0.8737564308153069,-1.041340108528845
cmd_pose,16.60741139,20.0,0.0,0.0
odom,16.638851494,14.045479404998204,-0.8667882853770748,-1.0341707598779448
odom,16.68901529,14.097578838058267,-0.8602635427097387,-1.0262698827728383
cmd_pose,16.707534852,20.0,0.0,0.0
odom,16.739490982,14.1499999623133,-0.8542927231668554,-1.0176452299072813
odom,16.789475054,14.202700914696196,-0.8488727798474061,-1.0082545695279606
cmd_pose,16.807773427,20.0,0.0,0.0
odom,16.839887467,14.255636438851806,-0.8441021303513129,-0.9981018766253372
odom,16.89035501,14.308767451565036,-0.8399819780693124,-0.987145911627305
cmd_pose,16.907298947,20.0,0.0,0.0
odom,16.940774977,14.362048542865313,-0.8365991350340273,-0.9753962440861649
odom,16.990679629,14.415439997445345,-0.8339545095380562,-0.9628182400545083
cmd_pose,17.007243362,20.0,0.0,0.0
odom,17.041232086,14.46889673389781,-0.8321255127725992,-0.9494284502338056
odom,17.091216427,14.522380313656853,-0.8311193444481203,-0.9352024163854675
cmd_pose,17.107364847,20.0,0.0,0.0
odom,17.141217059,14.575838279727595,-0.8310072951833855,-0.9201666194676039
odom,17.19153188,14.629216220831395,-0.8318255046163727,-0.9043055556607386
cmd_pose,17.207347235,20.0,0.0,0.0
odom,17.241406762,14.68247041497869,-0.8336190578467717,-0.8876508998668242
odom,17.292167684,14.73556075880556,-0.8364033078266392,-0.8702051510121585
cmd_pose,17.308095229,20.0,0.0,0.0
odom,17.341750344,14.788442260814335,-0.8402257777449974,-0.8520090186389475
odom,17.393377049,14.841068191229317,-0.8450936056556407,-0.83306876001969
cmd_pose,17.408218787,20.0,0.0,0.0
odom,17.442289545,14.893395247595606,-0.8510365889215608,-0.8134213546668055
odom,17.492535431,14.94537669315438,-0.8580639628887785,-0.79308064871135
cmd_pose,17.507239681,20.0,0.0,0.0
odom,17.543884563,14.996970048605213,-0.8661997725023124,-0.7720830225208676
odom,17.594403802,15.048128074845545,-0.875449107817155,-0.750445921692864
cmd_pose,17.607435356,20.0,0.0,0.0
odom,17.643112961,15.098809862276571,-0.8858279607172009,-0.7282018089813028
odom,17.693154494,15.148967816903767,-0.8973366984775115,-0.7053700026289458
cmd_pose,17.707386385,20.0,0.0,0.0
odom,17.74372929,15.198563152886232,-0.9099846563388866,-0.681979041683281
odom,17.793575715,15.247548294831402,-0.9237676693630145,-0.6580493434980754
cmd_pose,17.807368541,20.0,0.0,0.0
odom,17.84368917,15.295966160097908,-0.9386681980445595,-0.6342051665015812
odom,17.894339492,15.343936553477574,-0.9546362585944822,-0.6115628307598666
cmd_pose,17.907303672,20.0,0.0,0.0
odom,17.943920598,15.391461778606226,-0.9716694269036528,-0.5901099232815744
odom,17.994628514,15.438501640037193,-0.9897642355556219,-0.5696255071553528
cmd_pose,18.00801162,20.0,0.0,0.0
odom,18.044854429,15.485205857274071,-1.0083921346018625,-0.5501693713482716
odom,18.095040202,15.531916298972494,-1.0265592690402667,-0.5316487383826664
cmd_pose,18.107299706,20.0,0.0,0.0
odom,18.145354081,15.578631683178688,-1.0442418454441604,-0.5141348628221084
odom,18.195336977,15.625425210634894,-1.0613157271453078,-0.4975680089666805
cmd_pose,18.209547753,20.0,0.0,0.0
odom,18.24624183,15.67219982276226,-1.077878761010833,-0.4820132594626247
odom,18.296608049,15.718824822370962,-1.0939750731763938,-0.46741180384346465
cmd_pose,18.308475331,20.0,0.0,0.0
odom,18.350229517,15.765235350289032,-1.1096768402528308,-0.4538256904784483
odom,18.401023894,15.81131272475292,-1.1249909903284134,-0.441223482605055
cmd_pose,18.408164392,20.0,0.0,0.0
odom,18.451602589,15.857890382013906,-1.1398403001610535,-0.42972041428349345
odom,18.500799837,15.906712169952584,-1.1540227459003494,-0.41938464886161625
cmd_pose,18.50868673,20.0,0.0,0.0
odom,18.556507646,15.957573471951957,-1.1675498791068615,-0.4103390571711753
odom,18.605142487,16.010260171789216,-1.180420133145437,-0.40252970753045764
cmd_pose,18.60762113,20.0,0.0,0.0
odom,18.655271142,16.06482033542665,-1.1926326942496763,-0.39600377253953234
odom,18.705131461,16.121337126861814,-1.2041285253671712,-0.39068271045843256
cmd_pose,18.707590257,20.0,0.0,0.0
odom,18.756004939,16.17977301768252,-1.2148481224736902,-0.3866045384964099
odom,18.805578118,16.240148476508327,-1.2246691417468611,-0.38372920096797336
cmd_pose,18.80727311,20.0,0.0,0.0
odom,18.856176056,16.301695528382513,-1.233487925359824,-0.38204112508633603
odom,18.906481518,16.36376200836628,-1.2411699132175718,-0.3814751599497841
cmd_pose,18.907541361,20.0,0.0,0.0
odom,18.962632889,16.42610195841533,-1.247592297465046,-0.38200581006252426
cmd_pose,19.008036627,20.0,0.0,0.0
odom,19.011479623,16.488469718884268,-1.2526382898874584,-0.38357336812559645
odom,19.06136336,16.550773938814366,-1.2561655170634343,-0.3862101023585457
cmd_pose,19.107442223,20.0,0.0,0.0
odom,19.111648526,16.61301256030379,-1.2580697242429582,-0.3898378279806148
odom,19.161632574,16.67491115542928,-1.2582365261684874,-0.3944886917207039
cmd_pose,19.208263108,20.0,0.0,0.0
odom,19.213108839,16.736409368296734,-1.2565963548692223,-0.40008944981493677
odom,19.263656551,16.797132001748153,-1.253100249969619,-0.40664576138803776
cmd_pose,19.307572185,20.0,0.0,0.0
odom,19.313746834,16.8570047417167,-1.247729356945571,-0.4140893158897716
odom,19.36473669,16.916296302599875,-1.2404277417726972,-0.422466122482125
cmd_pose,19.407625347,20.0,0.0,0.0
odom,19.412699005,16.97520911539872,-1.231142793594154,-0.43181982351373294
odom,19.463105439,17.03495550604268,-1.2195901940242162,-0.4424574376413806
cmd_pose,19.507510926,20.0,0.0,0.0
odom,19.513156762,17.095800514772524,-1.2057030006312253,-0.45440404174298915
odom,19.563583189,17.15744750447879,-1.1894986071092568,-0.4677550553314247
cmd_pose,19.607685093,20.0,0.0,0.0
odom,19.613741506,17.2195858589141,-1.1710459524623043,-0.4824136747589261
odom,19.663657541,17.282154253982604,-1.1503501169336465,-0.4984954890881511
cmd_pose,19.707231742,20.0,0.0,0.0
odom,19.714051056,17.344952165006323,-1.1274744418317728,-0.5158957469070754
odom,19.764210194,17.407435300160287,-1.1023404567552482,-0.5328135614517152
cmd_pose,19.807305108,20.0,0.0,0.0
odom,19.814613561,17.46934882516342,-1.0750014841450597,-0.5488216179536024
odom,19.86420683,17.530602992145642,-1.0454715926817286,-0.5638642987272839
cmd_pose,19.907722114,20.0,0.0,0.0
odom,19.91516897,17.591153918953452,-1.0138574209941233,-0.5782311974598648
odom,19.965139047,17.650983063431184,-0.9801379720889989,-0.5917300525835504
cmd_pose,20.007761408,20.0,0.0,0.0
odom,20.016296189,17.71007884629686,-0.944416774165246,-0.604578821006778
odom,20.065785783,17.768167425585265,-0.9068348454933052,-0.6165767829074499
cmd_pose,20.108249812,20.0,0.0,0.0
odom,20.11745037,17.825190791969007,-0.867555792900115,-0.6279106554277766
odom,20.165960884,17.8808174007739,-0.8268170352908781,-0.6383879223090689
cmd_pose,20.207874956,20.0,0.0,0.0
odom,20.216032683,17.93503122290226,-0.7847969157198192,-0.6481635087951617
odom,20.265722139,17.989500051249017,-0.7430200353752059,-0.656605771370347
cmd_pose,20.307928706,20.0,0.0,0.0
odom,20.31830369,18.0447455587181,-0.7019732979614662,-0.6637216712916649
odom,20.366094523,18.10015405191224,-0.6619340414939008,-0.6693846081001248
cmd_pose,20.407290228,20.0,0.0,0.0
odom,20.416278009,18.155485566463298,-0.6229018578258441,-0.6737537632436192
odom,20.467236999,18.210432545535273,-0.5851244890576222,-0.6767070871214989
cmd_pose,20.507365168,20.0,0.0,0.0
odom,20.517054322,18.264968436338815,-0.5486259346986263,-0.6783638603124582
odom,20.567003081,18.318975809026682,-0.5135762070525517,-0.6786159360779662
cmd_pose,20.608051039,20.0,0.0,0.0
odom,20.619041741,18.372528398135934,-0.4799864145845058,-0.6775602235016817
odom,20.667565157,18.425607666995088,-0.44800102545715315,-0.6751085518203842
cmd_pose,20.707568357,20.0,0.0,0.0
odom,20.718221528,18.47832336794459,-0.41763666761167123,-0.6713453485834281
odom,20.768200885,18.53067659538654,-0.3890354250762458,-0.666212809501151
cmd_pose,20.807678656,20.0,0.0,0.0
odom,20.819335397,18.582771708571517,-0.3622222876917668,-0.6597918302378123
odom,20.869493395,18.634497116387852,-0.3372415489615479,-0.6520794576757001
cmd_pose,20.908132783,20.0,0.0,0.0
odom,20.919426204,18.685922902726716,-0.31411975048088975,-0.643160056640364
odom,20.969701195,18.736939340952308,-0.2929918677544578,-0.6330572813912708
cmd_pose,21.007601927,20.0,0.0,0.0
odom,21.019213727,18.78760416285665,-0.2739016959386244,-0.6218503846127148
odom,21.068772639,18.83777912556565,-0.256941166075442,-0.6095918302842945
cmd_pose,21.107325757,20.0,0.0,0.0
odom,21.118798822,18.887504959397834,-0.2421304522874014,-0.5963653038337547
odom,21.168813223,18.93663611738606,-0.22953525145239695,-0.5822340749472427
cmd_pose,21.208069932,20.0,0.0,0.0
odom,21.219430602,18.98520018088581,-0.21915378658563398,-0.5672800523621196
odom,21.269367385,19.033213693303622,-0.20998507462215013,-0.5513382797065551
cmd_pose,21.307418032,20.0,0.0,0.0
odom,21.319681396,19.080750692205964,-0.2016670264264456,-0.5343910447615318
odom,21.37083087,19.12709939519708,-0.19359595244098504,-0.516562463490636
cmd_pose,21.407465336,20.0,0.0,0.0
odom,21.420979224,19.172098327347285,-0.18554820156010554,-0.497932824273789
odom,21.471371521,19.215818998840273,-0.17750151119931296,-0.47851890941615216
cmd_pose,21.508490031,20.0,0.0,0.0
odom,21.521642647,19.25842419823609,-0.1694756640226617,-0.4583528550820168
odom,21.572887048,19.2998265409446,-0.16148191286815816,-0.4374801281167319
cmd_pose,21.609068888,20.0,0.0,0.0
odom,21.623094928,19.340326467352888,-0.1534714912574064,-0.41582913059790333
odom,21.673337962,19.38205688917053,-0.14487630774696034,-0.3923570828194181
cmd_pose,21.707386608,20.0,0.0,0.0
odom,21.722865093,19.425250785658292,-0.13564218594042968,-0.3669234358092869
odom,21.776882436,19.469465896532945,-0.12581945920465668,-0.3397135517233378
cmd_pose,21.80735221,20.0,0.0,0.0
odom,21.82528735,19.514496662076194,-0.1154861953491908,-0.31081871999665905
odom,21.875555015,19.560694221892287,-0.10461728780723631,-0.28013310701905353
cmd_pose,21.908481428,20.0,0.0,0.0
odom,21.926240891,19.607961941253134,-0.0932946769872885,-0.24771967800760925
odom,21.976789292,19.656227471967934,-0.08151867049755322,-0.21366754453773532
cmd_pose,22.007291436,20.0,0.0,0.0
odom,22.028455878,19.705317525791695,-0.0693866493197053,-0.17808831903610445
odom,22.079497121,19.75493735017818,-0.05692301269436161,-0.14121991992851718
cmd_pose,22.107378327,20.0,0.0,0.0
odom,22.127940714,19.80498522192477,-0.044221129720014955,-0.10322021946508805
odom,22.177354465,19.855640025982805,-0.031208387088489394,-0.06464764467925657
cmd_pose,22.207386951,20.0,0.0,0.0
odom,22.227965257,19.9067114050949,-0.018125584887917198,-0.025925009194854347
odom,22.277674513,19.95578988823064,-0.005998082018774819,0.008924835749075854
cmd_pose,22.307472288,20.0,0.0,0.0
odom,22.328400569,20.002525253611424,0.004903255688399402,0.03624449283319197
odom,22.378741051,20.046900165123407,0.01453139216965323,0.05441227132839511
cmd_pose,22.408227308,20.0,0.0,0.0
odom,22.428685314,20.08944902234346,0.022801744184828488,0.06235815902523017
odom,22.479598889,20.129745021996744,0.02989767971377855,0.05867286737666485
cmd_pose,22.507371373,20.0,0.0,0.0
odom,22.529285104,20.168000190146266,0.03572555740202231,0.04529584758423179
odom,22.579024312,20.202750449302915,0.0404483292216632,0.026239587305403538
cmd_pose,22.608546929,20.0,0.0,0.0
odom,22.629481902,20.233993733051612,0.044087808825493624,0.003950770279908232
odom,22.679284828,20.261637029660328,0.04676706313753017,-0.020811138178386174
cmd_pose,22.708190914,20.0,0.0,0.0
odom,22.729764073,20.28614329094466,0.04835957030946521,-0.04535866823059206
odom,22.779871084,20.307241556996132,0.048858889659371324,-0.06920770549407966
cmd_pose,22.807214827,20.0,0.0,0.0
odom,22.831333908,20.325124732469,0.048360816189542605,-0.09297721529575753
odom,22.88066703,20.339509805613613,0.047079781584203305,-0.11631872859167924
cmd_pose,22.90737081,20.0,0.0,0.0
odom,22.930291869,20.35057052251001,0.04500783994532744,-0.13958465915028806
odom,22.980594605,20.358024404280343,0.042171754006238904,-0.16235275631484364
cmd_pose,23.007771995,20.0,0.0,0.0
odom,23.030615315,20.36201448091568,0.03849719336674974,-0.18488887177848654
odom,23.08069565,20.362432515030328,0.03401949406302863,-0.2068357936203878
cmd_pose,23.107375845,20.0,0.0,0.0
odom,23.131228576,20.359502731392208,0.0286664595042047,-0.22838779746571258
odom,23.181678992,20.3535075486507,0.02250707030508149,-0.24915799521911805
cmd_pose,23.207691376,20.0,0.0,0.0
odom,23.231806501,20.344763710268456,0.015491457323675746,-0.2692763202743059
odom,23.281194845,20.333519669513443,0.007631613544360259,-0.2885092701612347
cmd_pose,23.307574177,20.0,0.0,0.0
odom,23.331583392,20.320051519516923,-0.0011189611424293074,-0.3069488954398829
odom,23.381806889,20.304539067599773,-0.010783377469493106,-0.3244500758559592
cmd_pose,23.407526553,20.0,0.0,0.0
odom,23.433685853,20.287228073799035,-0.021421862890545602,-0.34113316123370885
odom,23.482654821,20.268251037403502,-0.03307146708016416,-0.3568855095275414
cmd_pose,23.507759059,20.0,0.0,0.0
odom,23.533279849,20.24786291131336,-0.04532233030716408,-0.3718096363600569
odom,23.582409936,20.226270918644992,-0.05607765522474177,-0.38574003752848646
cmd_pose,23.607311304,20.0,0.0,0.0
odom,23.632718823,20.203588818260954,-0.06552341408851496,-0.3986913098962279
odom,23.683221895,20.179826874421757,-0.07382851394125525,-0.41053295107509485
cmd_pose,23.708118231,20.0,0.0,0.0
odom,23.73422239,20.154773663680253,-0.08108442857264124,-0.42130720628691215
odom,23.785404518,20.126863607234466,-0.08676196365583998,-0.43093088754881237
cmd_pose,23.80808991,20.0,0.0,0.0
odom,23.835012958,20.097076348685864,-0.09094216690871643,-0.4392638170780928
odom,23.885158317,20.069449006042408,-0.09350537230581657,-0.44540694945075204
cmd_pose,23.907428553,20.0,0.0,0.0
odom,23.9346118,20.04401354156509,-0.09433860082600766,-0.4494613184464261
odom,23.984908161,20.020210272070862,-0.09327141458623729,-0.45143409261725503
cmd_pose,24.007445797,20.0,0.0,0.0
odom,24.035281181,19.99786198111457,-0.09024389502425295,-0.4514490568342435
odom,24.087134769,19.97724182284966,-0.08508732418943671,-0.4494087124519459
cmd_pose,24.107383572,20.0,0.0,0.0
odom,24.135802487,19.958231612358997,-0.07783780397391418,-0.4454700294011314
odom,24.185690812,19.940959282865485,-0.06850677970978003,-0.43973661676383763
cmd_pose,24.207634279,20.0,0.0,0.0
odom,24.235802441,19.925326705371337,-0.057153736765857804,-0.43237106878714376
odom,24.285898995,19.911479805171815,-0.043702201763333094,-0.42335415357184125
cmd_pose,24.307283375,20.0,0.0,0.0
odom,24.33668753,19.899457403572885,-0.028882392189622855,-0.41281139514597087
odom,24.38635987,19.88986672955918,-0.01572472070518721,-0.40046480868655665
cmd_pose,24.407967443,20.0,0.0,0.0
odom,24.436145323,19.88259763929863,-0.004289381622575143,-0.3864634279739496
odom,24.487374293,19.877586850510433,0.005366265580992372,-0.37092024972066445
cmd_pose,24.507285228,20.0,0.0,0.0
odom,24.536629168,19.874757462117497,0.013295420592408779,-0.35395497321108715
odom,24.587195314,19.874312584630225,0.019422313453865896,-0.33536227241841204
cmd_pose,24.607314526,20.0,0.0,0.0
odom,24.637174227,19.876200474348877,0.023702168730373972,-0.31531213823276594
odom,24.687316579,19.88053685768798,0.025888038140802046,-0.29362565468942253
cmd_pose,24.708025342,20.0,0.0,0.0
odom,24.73837049,19.8872075068992,0.02596130369646325,-0.27051088836749754
odom,24.789902078,19.896216777250913,0.023855006038158502,-0.24583120749002368
cmd_pose,24.807926985,20.0,0.0,0.0
odom,24.840105585,19.907414835136827,0.019596130863145666,-0.2197891291231397
odom,24.889991766,19.920831959910053,0.013163003271533654,-0.19216950800794813
cmd_pose,24.907421323,20.0,0.0,0.0
odom,24.940124286,19.936283023330812,0.005139522676209553,-0.16323612733615825
odom,24.99085338,19.953740665739737,-0.002094475273522461,-0.13302961622058948
cmd_pose,25.008064639,20.0,0.0,0.0
odom,25.04087397,19.973018156503,-0.008270038641682595,-0.10175349723056575
